Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
MAPK1	GeneProduct	ensembl:ENSBTAG00000010312	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000100030	ensembl:ENSBTAG00000010312	ncbigene:327672		uniprot:P46196			
ARNT	GeneProduct	ensembl:ENSBTAG00000021037	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:405	ensembl:ENSBTAG00000021037	ncbigene:281010		uniprot:A0A3Q1N1D6;uniprot:F1MYI1;uniprot:A0A3Q1LKX3			
PIK3CA	GeneProduct	ensembl:ENSBTAG00000009232	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:5290	ensembl:ENSBTAG00000009232	ncbigene:282306		uniprot:P32871			
TEK	GeneProduct	ensembl:ENSBTAG00000020148	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:7010	ensembl:ENSBTAG00000020148	ncbigene:280939		uniprot:A0A3Q1NG24;uniprot:Q06807			
NOS3	GeneProduct	ensembl:ENSBTAG00000017680	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000164867	ensembl:ENSBTAG00000017680	ncbigene:287024		uniprot:A0A3Q1LSD1;uniprot:F1MY54			
ANGPT1	GeneProduct	ensembl:ENSBTAG00000014051	HomologyConvert: Homo sapiens to Bos taurus: Original ID = S:Q15389	ensembl:ENSBTAG00000014051	ncbigene:282140		uniprot:O18920			
SMAD1	GeneProduct	ensembl:ENSBTAG00000002835	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000170365	ensembl:ENSBTAG00000002835	ncbigene:540488		uniprot:Q1JQA2;uniprot:A0A3Q1M8E9			
PLCG1	GeneProduct	ensembl:ENSBTAG00000017584	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000124181	ensembl:ENSBTAG00000017584	ncbigene:281987		uniprot:F1MYF9			
MMP9	GeneProduct	ensembl:ENSBTAG00000020676	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000100985	ensembl:ENSBTAG00000020676	ncbigene:282871		uniprot:P52176			
FGF2	GeneProduct	ensembl:ENSBTAG00000005691	HomologyConvert: Homo sapiens to Bos taurus: Original ID = En:ENSG00000138685	ensembl:ENSBTAG00000005691	ncbigene:281161		uniprot:P03969			
CREBBP	GeneProduct	ensembl:ENSBTAG00000026403	HomologyConvert: Homo sapiens to Bos taurus: Original ID = L:1387	ensembl:ENSBTAG00000026403	ncbigene:505453		uniprot:F1MD32;uniprot:M5FJS5			
