Label	Type	Identifier	Comment	Ensembl	NCBI gene	HGNC	UniProt	Wikidata	ChEBI	InChI
Adenosine	Metabolite	chebi:16335						wikidata:Q190012	chebi:16335;chebi:16335	inchikey:OIRDTQYFTABQOQ-KQYNXXCUSA-N
Thymidine	Metabolite	chebi:17748						wikidata:Q422464	chebi:17748;chebi:17748	inchikey:IQFYYKKMVGJFEH-XLPZGREQSA-N
L-threonine residue 	Metabolite	chebi:30013							chebi:30013	
O-phospho-L-serine residue	Metabolite	chebi:83421							chebi:83421	
Cytidine	Metabolite	chebi:17562						wikidata:Q422538	chebi:17562;chebi:17562	inchikey:UHDGCWIWMRVCDJ-XVFCMESISA-N
Uridine	Metabolite	chebi:16704						wikidata:Q422573	chebi:16704;chebi:16704	inchikey:DRTQHJPVMGBUCF-XVFCMESISA-N
ADP	Metabolite	chebi:456216						wikidata:Q27225748	chebi:456216;chebi:456216	inchikey:XTWYTFMLZFPYCI-KQYNXXCUSA-K
cAMP	Metabolite	chebi:58165						wikidata:Q27125416	chebi:58165;chebi:58165	inchikey:IVOMOUWHDPKRLL-KQYNXXCUSA-M
AMP	Metabolite	chebi:456215						wikidata:Q27225747	chebi:456215;chebi:456215	inchikey:UDMBCSSLTHHNCD-KQYNXXCUSA-L
ATP	Metabolite	chebi:30616						wikidata:Q27113900	chebi:30616;chebi:30616	inchikey:ZKHQWZAMYRWXGA-KQYNXXCUSA-J
O-phospho-L-threonine residue	Metabolite	chebi:61977							chebi:61977	
L-serine residue 	Metabolite	chebi:29999							chebi:29999	
Adenosine	Metabolite	chebi:16335						wikidata:Q190012	chebi:16335;chebi:16335	inchikey:OIRDTQYFTABQOQ-KQYNXXCUSA-N
Thymidine	Metabolite	chebi:17748						wikidata:Q422464	chebi:17748;chebi:17748	inchikey:IQFYYKKMVGJFEH-XLPZGREQSA-N
Cytidine	Metabolite	chebi:17562						wikidata:Q422538	chebi:17562;chebi:17562	inchikey:UHDGCWIWMRVCDJ-XVFCMESISA-N
Uridine	Metabolite	chebi:16704						wikidata:Q422573	chebi:16704;chebi:16704	inchikey:DRTQHJPVMGBUCF-XVFCMESISA-N
MIR4515	GeneProduct	ensembl:ENSG00000263643		ensembl:ENSG00000263643	ncbigene:100616404	hgnc.symbol:MIR4515				
AP3B2	GeneProduct	uniprot:Q13367		ensembl:ENSG00000103723	ncbigene:8120	hgnc.symbol:AP3B2	uniprot:A0A590UKC4;uniprot:Q13367;uniprot:A0A590UJE5;uniprot:A0A590UKD3;uniprot:A0A2R8Y2A8;uniprot:F5GWU4;uniprot:A0A590UK69;uniprot:A0A590UK04;uniprot:A0A590UJS5;uniprot:A0A590UJU7;uniprot:A0A5F9UJV3;uniprot:A0A590UJ60;uniprot:A0A590UJU0;uniprot:A0A590UJ44;uniprot:A0A590UJ88;uniprot:F5GYB0;uniprot:A0A590UJW5;uniprot:A0A590UK30;uniprot:A0A590UK64			
AP3D1	GeneProduct	uniprot:O14617		ensembl:ENSG00000065000	ncbigene:8943	hgnc.symbol:AP3D1	uniprot:A0A2R8Y4J3;uniprot:A0A087WYN6;uniprot:K7ELX8;uniprot:A0A2R8YCY8;uniprot:O14617;uniprot:K7ERW8			
AP3M2	GeneProduct	uniprot:P53677		ensembl:ENSG00000070718	ncbigene:10947	hgnc.symbol:AP3M2	uniprot:H0YBA0;uniprot:E5RGF3;uniprot:E5RI83;uniprot:A0A1D5RMS9;uniprot:E5RJ52;uniprot:A0A384NYL6;uniprot:H0YAY4;uniprot:H0YBM0;uniprot:P53677;uniprot:E7ER80			
AP3S1	GeneProduct	uniprot:Q92572		ensembl:ENSG00000177879	ncbigene:1176	hgnc.symbol:AP3S1	uniprot:Q92572;uniprot:F5H459			
AP3B2	GeneProduct	uniprot:Q13367		ensembl:ENSG00000103723	ncbigene:8120	hgnc.symbol:AP3B2	uniprot:A0A590UKC4;uniprot:Q13367;uniprot:A0A590UJE5;uniprot:A0A590UKD3;uniprot:A0A2R8Y2A8;uniprot:F5GWU4;uniprot:A0A590UK69;uniprot:A0A590UK04;uniprot:A0A590UJS5;uniprot:A0A590UJU7;uniprot:A0A5F9UJV3;uniprot:A0A590UJ60;uniprot:A0A590UJU0;uniprot:A0A590UJ44;uniprot:A0A590UJ88;uniprot:F5GYB0;uniprot:A0A590UJW5;uniprot:A0A590UK30;uniprot:A0A590UK64			
AP3D1	GeneProduct	uniprot:O14617		ensembl:ENSG00000065000	ncbigene:8943	hgnc.symbol:AP3D1	uniprot:A0A2R8Y4J3;uniprot:A0A087WYN6;uniprot:K7ELX8;uniprot:A0A2R8YCY8;uniprot:O14617;uniprot:K7ERW8			
AP3M2	GeneProduct	uniprot:P53677		ensembl:ENSG00000070718	ncbigene:10947	hgnc.symbol:AP3M2	uniprot:H0YBA0;uniprot:E5RGF3;uniprot:E5RI83;uniprot:A0A1D5RMS9;uniprot:E5RJ52;uniprot:A0A384NYL6;uniprot:H0YAY4;uniprot:H0YBM0;uniprot:P53677;uniprot:E7ER80			
GRM1	GeneProduct	ensembl:ENSG00000152822		ensembl:ENSG00000152822	ncbigene:2911	hgnc.symbol:GRM1	uniprot:Q13255			
